,index,id,mssubclass,mszoning,lotfrontage,lotarea,lotshape,landcontour,lotconfig,landslope,neighborhood,condition1,bldgtype,housestyle,overallqual,overallcond,yearbuilt,roofstyle,masvnrtype,masvnrarea,exterqual,foundation,bsmtqual,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtunfsf,heatingqc,grlivarea,bsmtfullbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,functional,fireplaces,fireplacequ,garagetype,garagefinish,garagearea,garagecond,wooddecksf,mosold,yrsold,saleprice,porchpres,poolpres,garagepres,fireplacepres,masvnrpres,bsmtpres,shedpres,exterior,age_sold,remodelled,2ndfloorpres,bighouse
773,775,1273,3.044522437723423,RL,70.0,8.978660489639687,0.0,Lvl,Inside,flat,NAmes,Norm,1Fam,1Story,5,1.9459101490553132,3841600,Gable,None,0.0,1.3862943611198906,CBlock,9,0.6931471805599453,BLQ,5.926926025970411,363.0,9,7.146772179452637,0.0,1,0.6931471805599453,3,0.6931471805599453,1.3862943611198906,Typ,0.6931471805599453,2,Detchd,Unf,308.0,TA,0.0,6,2008,11.951186847493476,0,0,1,1,0,1,0,Brick,48.0,0.0,0,0.0
774,776,219,5.25227342804663,RL,75.0,9.360999248261296,0.0,Lvl,Inside,flat,Sawyer,Norm,2fmCon,1Story,5,1.6094379124341003,3861225,Hip,None,0.0,1.3862943611198906,PConc,9,1.0986122886681098,BLQ,6.7357800142423265,198.0,25,6.946975992135418,0.6931471805599453,1,0.6931471805599453,3,0.6931471805599453,1.3862943611198906,Typ,0.0,0,Attchd,Unf,504.0,TA,0.0,4,2010,11.78676973513378,0,0,1,0,0,1,0,Wood,45.0,0.0,0,0.0
775,777,133,4.394449154672439,RL,80.0,9.169622538697624,0.0,Lvl,Inside,flat,NAmes,Norm,1Fam,SLvl,6,1.9459101490553132,3822025,Gable,BrkFace,5.10594547390058,1.3862943611198906,CBlock,9,1.3862943611198906,BLQ,6.51471269087253,350.0,25,7.327123292259293,0.6931471805599453,1,0.0,3,0.6931471805599453,1.3862943611198906,Typ,1.0986122886681098,4,Basment,RFn,364.0,TA,0.0,3,2010,11.938199736300925,1,0,1,1,1,1,0,Aesbestos,55.0,1.0,0,0.0
776,778,38,3.044522437723423,RL,98.0,9.348274558065496,0.0,Lvl,Inside,flat,NridgHt,Norm,1Fam,1Story,8,1.791759469228055,4028049,Gable,Stone,5.303304908059076,1.6094379124341003,PConc,25,0.6931471805599453,GLQ,7.105786129481271,486.0,25,7.4413203897176174,0.6931471805599453,2,0.0,3,0.6931471805599453,1.6094379124341003,Typ,0.6931471805599453,4,Attchd,RFn,772.0,TA,0.0,5,2010,12.631343648903034,1,0,1,1,1,1,0,Vinyl,3.0,1.0,0,0.0
777,779,2408,3.044522437723423,RL,61.0,8.954286157204713,0.0,Lvl,Inside,flat,NridgHt,Norm,TwnhsE,1Story,9,1.791759469228055,4024036,Hip,BrkFace,6.251903883165888,1.6094379124341003,PConc,25,0.6931471805599453,GLQ,6.931471805599453,663.0,25,7.430707082545968,0.6931471805599453,2,0.0,1,0.6931471805599453,1.791759469228055,Typ,0.6931471805599453,4,Attchd,Fin,899.0,TA,5.58724865840025,6,2006,12.713495486391599,1,0,1,1,1,1,0,Metal,0.0,0.0,0,0.0
778,780,1575,3.044522437723423,RL,71.0,9.161255164285691,0.6931471805599453,HLS,Inside,flat,Timber,Norm,1Fam,1Story,8,1.791759469228055,4028049,Gable,Stone,5.82600010738045,1.6094379124341003,PConc,16,1.6094379124341003,GLQ,7.322510433997394,125.0,25,7.4067107301776405,0.6931471805599453,2,0.0,3,0.6931471805599453,1.6094379124341003,Typ,0.6931471805599453,4,Attchd,RFn,800.0,TA,5.262690188904886,4,2008,12.588194064175278,1,0,1,1,1,1,0,Vinyl,1.0,1.0,0,0.0
779,781,1671,3.044522437723423,RL,72.0,9.752664662801545,0.0,Lvl,FR2,flat,NAmes,Norm,1Fam,1Story,4,2.0794415416798357,3845521,Gable,None,0.0,1.3862943611198906,BrkTil,9,0.6931471805599453,ALQ,5.752572638825633,600.0,25,6.818924065275521,0.0,1,0.0,2,0.6931471805599453,1.3862943611198906,Typ,0.0,0,Basment,Unf,270.0,TA,4.948759890378168,7,2007,11.759793355371237,0,0,1,0,0,1,0,Metal,46.0,0.0,0,0.0
780,782,2000,3.713572066704308,RM,40.0,8.594339400592892,0.0,Lvl,Corner,flat,OldTown,Norm,1Fam,1Story,6,2.0794415416798357,3709476,Gable,None,0.0,1.3862943611198906,BrkTil,9,1.0986122886681098,LwQ,5.916202062607435,779.0,16,7.388327859577107,0.0,2,0.0,3,0.6931471805599453,1.6094379124341003,Typ,0.0,0,Detchd,Unf,216.0,TA,0.0,10,2007,11.931642378754141,1,0,1,0,0,1,0,Metal,81.0,1.0,1,0.0
781,783,2621,3.9318256327243257,RL,60.0,9.287394001418473,0.0,Lvl,Inside,flat,NAmes,Norm,1Fam,1.5Fin,4,1.6094379124341003,3798601,Gable,None,0.0,1.3862943611198906,CBlock,9,0.6931471805599453,Unf,0.0,720.0,9,7.084226422097916,0.0,1,0.6931471805599453,4,0.6931471805599453,1.3862943611198906,Typ,0.0,0,None,None,0.0,None,0.0,12,2006,11.813037464800539,0,0,0,0,0,1,0,Aesbestos,57.0,1.0,1,0.0
782,784,1996,4.2626798770413155,RM,90.0,9.200391041122515,0.0,Lvl,Inside,flat,OldTown,Norm,1Fam,2Story,6,1.6094379124341003,3534400,Gable,None,0.0,1.3862943611198906,BrkTil,9,1.0986122886681098,Unf,0.0,1008.0,9,7.701200180857446,0.0,2,0.0,5,0.6931471805599453,1.0986122886681098,Typ,0.0,0,Detchd,Unf,205.0,TA,0.0,5,2007,11.674202123168433,1,0,1,0,0,1,0,Wood,127.0,1.0,1,0.0
783,785,1976,3.9318256327243257,RM,50.0,8.699681400989514,0.0,Lvl,Inside,flat,OldTown,Norm,1Fam,1.5Fin,6,1.9459101490553132,3713329,Gable,None,0.0,1.3862943611198906,BrkTil,9,0.6931471805599453,Rec,5.6240175061873385,569.0,9,7.167809184316444,0.0,1,0.0,3,0.6931471805599453,1.3862943611198906,Typ,0.0,0,Detchd,Unf,576.0,TA,0.0,7,2007,11.755879486687116,1,0,1,0,0,1,0,Metal,80.0,1.0,1,0.0
784,786,1861,3.044522437723423,RL,94.0,9.785773264516571,0.6931471805599453,Lvl,Inside,flat,Veenker,Norm,1Fam,1Story,8,1.791759469228055,3924361,Hip,None,0.0,1.6094379124341003,CBlock,16,1.6094379124341003,ALQ,7.398174092970465,0.0,16,7.823245690685523,0.6931471805599453,2,0.0,2,0.6931471805599453,1.6094379124341003,Typ,1.0986122886681098,4,Attchd,RFn,676.0,TA,5.58724865840025,3,2007,12.829336379587506,0,0,1,1,0,1,0,Brick,26.0,0.0,0,0.0
785,787,1600,5.081404364984463,RM,21.0,7.298445101508147,0.0,Lvl,Inside,flat,MeadowV,Norm,Twnhs,2Story,6,2.302585092994046,3880900,Gable,None,0.0,1.3862943611198906,CBlock,9,0.6931471805599453,GLQ,5.883322388488279,188.0,25,6.996681488176539,0.0,2,0.6931471805599453,3,0.6931471805599453,1.3862943611198906,Typ,0.0,0,None,None,0.0,None,5.236441962829949,3,2008,11.49273296168228,0,0,0,0,0,1,0,Aggregate,38.0,1.0,1,0.0
786,788,298,4.394449154672439,RL,85.0,9.885629034234816,0.6931471805599453,Lvl,FR2,flat,Crawfor,Norm,1Fam,SLvl,7,1.9459101490553132,3976036,Gable,BrkFace,3.8066624897703196,1.3862943611198906,PConc,16,0.6931471805599453,GLQ,5.840641657373398,80.0,25,7.410347097821024,0.6931471805599453,2,0.6931471805599453,3,0.6931471805599453,1.6094379124341003,Typ,0.0,0,BuiltIn,RFn,473.0,TA,0.0,6,2010,12.221630984446026,0,0,1,0,1,1,0,Vinyl,16.0,1.0,1,0.0
787,789,875,4.110873864173311,RL,70.0,9.076923258535832,0.0,Lvl,Inside,flat,CollgCr,Norm,1Fam,2Story,7,1.791759469228055,3984016,Gable,None,0.0,1.6094379124341003,PConc,16,0.6931471805599453,Unf,0.0,880.0,25,7.448333860897476,0.0,2,0.6931471805599453,2,0.6931471805599453,1.6094379124341003,Typ,0.6931471805599453,3,Attchd,RFn,512.0,TA,0.0,7,2009,12.160033942617156,1,0,1,1,0,1,0,Vinyl,13.0,0.0,1,0.0
788,790,1205,3.044522437723423,RL,74.0,8.960082528170402,0.6931471805599453,Lvl,Inside,flat,NAmes,Norm,1Fam,1Story,5,1.791759469228055,3825936,Gable,None,0.0,1.3862943611198906,Slab,0,0.0,None,0.0,0.0,9,6.922643891475888,0.0,1,0.0,2,0.6931471805599453,1.3862943611198906,Typ,0.0,0,Attchd,RFn,267.0,TA,0.0,3,2008,11.49273296168228,1,0,1,0,0,0,0,Wood,52.0,0.0,0,0.0
789,791,763,4.51085950651685,RL,60.0,9.287394001418473,0.0,Lvl,Inside,flat,Edwards,Norm,Duplex,1Story,5,1.791759469228055,3948169,Gable,None,0.0,1.3862943611198906,CBlock,16,1.6094379124341003,GLQ,7.0909098220799835,0.0,9,7.0909098220799835,1.3862943611198906,3,0.0,3,0.6931471805599453,1.3862943611198906,Typ,0.0,0,None,None,0.0,None,4.795790545596741,3,2009,12.095146671399466,0,0,0,0,0,1,0,Wood,22.0,1.0,0,0.0
790,792,512,3.044522437723423,RL,76.0,9.120415664448196,0.6931471805599453,Lvl,Inside,flat,Somerst,Norm,1Fam,1Story,8,1.791759469228055,4024036,Hip,Stone,5.332718793265369,1.6094379124341003,PConc,25,1.3862943611198906,GLQ,5.940171252720432,1043.0,25,7.267525427828172,0.0,2,0.0,3,0.6931471805599453,1.6094379124341003,Typ,0.6931471805599453,4,Attchd,Fin,492.0,TA,5.697093486505405,9,2009,12.409017571151187,1,0,1,1,1,1,0,Vinyl,3.0,0.0,0,0.0
791,793,592,3.044522437723423,RL,78.0,9.224341891611996,0.0,Lvl,Inside,flat,NWAmes,RRAn,1Fam,1Story,7,1.791759469228055,3992004,Hip,None,0.0,1.6094379124341003,PConc,25,0.6931471805599453,LwQ,4.976733742420574,379.0,25,7.427144133408616,0.6931471805599453,2,0.0,3,0.6931471805599453,1.6094379124341003,Maj1,0.6931471805599453,3,Attchd,Fin,583.0,TA,4.3694478524670215,6,2009,12.270225154674701,1,0,1,1,0,1,0,Vinyl,11.0,1.0,0,0.0
792,794,1255,3.044522437723423,RL,60.0,9.222565341598752,0.0,Lvl,Inside,flat,OldTown,Norm,1Fam,1Story,4,1.9459101490553132,3794704,Gable,None,0.0,1.3862943611198906,Slab,0,0.0,None,0.0,0.0,9,6.76849321164863,0.0,1,0.0,1,0.6931471805599453,1.3862943611198906,Typ,0.0,0,Detchd,Unf,390.0,TA,0.0,8,2008,11.40646434386837,1,0,1,0,0,0,0,Metal,60.0,1.0,0,0.0
793,795,355,4.110873864173311,RL,74.0,9.224440496354964,0.6931471805599453,Lvl,Corner,flat,Gilbert,Norm,1Fam,2Story,7,1.791759469228055,3992004,Gable,BrkFace,3.713572066704308,1.3862943611198906,PConc,16,0.6931471805599453,Unf,0.0,832.0,16,7.449498005382849,0.0,2,0.6931471805599453,3,0.6931471805599453,1.3862943611198906,Typ,0.6931471805599453,3,Attchd,Fin,427.0,TA,0.0,12,2009,12.128116509451258,1,0,1,1,1,1,0,Vinyl,11.0,0.0,1,0.0
794,796,1676,5.081404364984463,RM,21.0,7.698936199813447,0.0,Lvl,Inside,flat,BrDale,Norm,Twnhs,2Story,6,1.9459101490553132,3892729,Gable,BrkFace,6.342121418721152,1.3862943611198906,CBlock,9,0.6931471805599453,ALQ,5.746203190540153,213.0,9,6.996681488176539,0.0,1,0.6931471805599453,3,0.6931471805599453,1.3862943611198906,Typ,0.0,0,Detchd,Unf,264.0,TA,4.976733742420574,2,2007,11.63956692643747,0,0,1,0,1,1,0,Wood,34.0,0.0,1,0.0
795,797,2599,3.4339872044851463,RL,60.0,9.297893268984044,0.0,Lvl,Inside,flat,NAmes,Artery,1Fam,1Story,3,1.3862943611198906,3721041,Hip,None,0.0,1.3862943611198906,CBlock,9,1.0986122886681098,Unf,0.0,715.0,4,6.573680166960646,0.0,1,0.0,2,0.6931471805599453,1.3862943611198906,Typ,0.0,0,Detchd,Unf,660.0,TA,0.0,8,2006,11.127277689932466,1,0,1,0,0,1,0,Wood,77.0,1.0,0,0.0
796,798,312,3.044522437723423,RL,129.0,9.126632622902697,0.6931471805599453,Lvl,Inside,flat,Mitchel,Norm,1Fam,1Story,7,1.791759469228055,4012009,Gable,None,0.0,1.6094379124341003,PConc,25,0.6931471805599453,Unf,0.0,1560.0,25,7.353081920515432,0.0,2,0.0,3,0.6931471805599453,1.6094379124341003,Typ,0.0,0,Attchd,Fin,573.0,TA,4.61512051684126,4,2010,12.211065162153215,1,0,1,0,0,1,0,Vinyl,7.0,0.0,0,0.0
797,799,1124,4.110873864173311,FV,75.0,9.190545744648004,0.0,Lvl,Inside,flat,Somerst,Norm,1Fam,2Story,7,1.791759469228055,4020025,Gable,None,0.0,1.6094379124341003,PConc,16,0.6931471805599453,GLQ,5.993961427306569,466.0,16,7.478169694159785,0.0,2,0.6931471805599453,3,0.6931471805599453,1.6094379124341003,Typ,0.0,0,Attchd,RFn,603.0,TA,0.0,2,2008,12.331387247601905,1,0,1,0,0,1,0,Vinyl,3.0,0.0,1,0.0
798,800,1702,3.044522437723423,RL,59.0,9.75091895389152,1.0986122886681098,Lvl,CulDSac,flat,NridgHt,Norm,1Fam,1Story,10,1.791759469228055,4028049,Hip,BrkFace,6.878326468291325,1.791759469228055,PConc,25,1.3862943611198906,GLQ,7.429520842786462,636.0,25,7.736743682453495,1.0986122886681098,2,0.6931471805599453,2,0.6931471805599453,1.791759469228055,Typ,0.6931471805599453,4,Attchd,Fin,1174.0,TA,5.262690188904886,8,2007,13.122499368157166,1,0,1,1,1,1,0,Aggregate,0.0,0.0,0,0.0
799,801,2434,4.110873864173311,RL,59.0,9.123910643977796,0.6931471805599453,Lvl,Inside,flat,Gilbert,Norm,1Fam,2Story,7,1.791759469228055,4016016,Gable,None,0.0,1.6094379124341003,PConc,16,1.3862943611198906,Unf,0.0,848.0,25,7.377133712833954,0.0,2,0.6931471805599453,3,0.6931471805599453,1.6094379124341003,Typ,0.6931471805599453,4,Attchd,Fin,433.0,TA,4.61512051684126,7,2006,12.213499994358957,1,0,1,1,0,1,0,Vinyl,2.0,1.0,1,0.0
800,802,1432,3.044522437723423,RL,65.0,9.18512512283512,0.0,Low,Inside,sloped,CollgCr,Norm,1Fam,1Story,5,2.0794415416798357,3976036,Gable,None,0.0,1.3862943611198906,PConc,16,0.6931471805599453,GLQ,6.583409222158765,268.0,25,6.898714534329988,0.6931471805599453,1,0.0,3,0.6931471805599453,1.3862943611198906,Typ,0.0,0,Detchd,Unf,528.0,TA,5.1298987149230735,8,2008,11.951186847493476,0,0,1,0,0,1,0,Vinyl,14.0,0.0,0,0.0
801,803,689,4.51085950651685,RL,75.0,9.06009870864564,0.6931471805599453,Lvl,Inside,flat,NAmes,Norm,Duplex,SFoyer,5,2.0794415416798357,3912484,Gable,BrkFace,4.8283137373023015,1.3862943611198906,CBlock,16,1.3862943611198906,GLQ,6.848005274576363,0.0,16,6.848005274576363,0.6931471805599453,1,0.0,2,0.6931471805599453,1.6094379124341003,Typ,0.0,0,Attchd,Unf,564.0,TA,0.0,11,2009,11.884495917930655,1,0,1,0,1,1,0,Wood,31.0,0.0,0,0.0
802,804,1349,4.2626798770413155,RM,60.0,8.72518249495877,0.6931471805599453,Lvl,FR3,flat,BrkSide,RRNn,1Fam,2Story,6,2.1972245773362196,3686400,Gable,None,0.0,1.3862943611198906,BrkTil,4,1.0986122886681098,Unf,0.0,611.0,25,7.217443431696533,0.0,2,0.0,3,0.6931471805599453,1.3862943611198906,Typ,0.0,0,Detchd,Fin,502.0,Fa,0.0,6,2008,11.759793355371237,1,0,1,0,0,1,0,Wood,88.0,1.0,1,0.0
803,805,1759,4.110873864173311,RL,58.0,9.157783121237507,0.6931471805599453,Lvl,Inside,flat,Gilbert,Norm,1Fam,2Story,6,1.791759469228055,4000000,Gable,None,0.0,1.3862943611198906,PConc,16,0.6931471805599453,GLQ,6.255750041753367,395.0,25,7.43307534889858,0.6931471805599453,2,0.6931471805599453,3,0.6931471805599453,1.3862943611198906,Typ,0.6931471805599453,3,Attchd,RFn,442.0,TA,0.0,6,2007,12.138869243416009,1,0,1,1,0,1,0,Vinyl,7.0,0.0,1,0.0
804,806,893,5.198497031265826,RM,35.0,8.209580483475577,0.0,Lvl,Inside,flat,Edwards,Norm,TwnhsE,SFoyer,6,1.791759469228055,4020025,Gable,BrkFace,4.394449154672439,1.3862943611198906,Wood,16,1.6094379124341003,GLQ,6.306275286948016,0.0,16,6.9782137426306985,0.6931471805599453,1,0.0,2,0.6931471805599453,1.3862943611198906,Typ,0.0,0,Basment,Fin,525.0,TA,0.0,4,2009,11.8879382384223,1,0,1,0,1,1,0,Vinyl,4.0,1.0,0,0.0
805,807,944,3.4339872044851463,C (all),60.0,9.23024103368252,0.0,Lvl,Inside,flat,IDOTRR,Norm,1Fam,1Story,4,1.9459101490553132,3705625,Gable,None,0.0,1.3862943611198906,BrkTil,9,0.6931471805599453,Unf,0.0,572.0,4,6.35088571671474,0.0,1,0.0,2,0.6931471805599453,1.3862943611198906,Typ,0.0,0,Detchd,Unf,200.0,TA,0.0,5,2009,11.225256725762893,1,0,1,0,0,1,0,Metal,84.0,1.0,0,0.0
806,808,2109,3.044522437723423,RL,75.0,9.371693622333941,0.6931471805599453,Lvl,Inside,flat,CollgCr,Norm,1Fam,1Story,7,1.791759469228055,4020025,Gable,BrkFace,5.3230099791384085,1.6094379124341003,PConc,16,1.0986122886681098,GLQ,3.044522437723423,1526.0,25,7.344072850573066,0.0,2,0.0,3,0.6931471805599453,1.6094379124341003,Typ,0.0,0,Attchd,RFn,796.0,TA,4.976733742420574,6,2007,12.28765724080691,1,0,1,0,1,1,0,Vinyl,2.0,1.0,0,0.0
807,809,316,3.044522437723423,RL,88.0,9.384041546476526,0.6931471805599453,Lvl,Corner,flat,Timber,Norm,1Fam,1Story,7,1.791759469228055,4032064,Gable,Stone,4.110873864173311,1.6094379124341003,PConc,16,0.6931471805599453,GLQ,4.3694478524670215,1258.0,25,7.205635176410364,0.6931471805599453,2,0.0,3,0.6931471805599453,1.6094379124341003,Typ,0.6931471805599453,3,Attchd,Fin,660.0,TA,4.61512051684126,5,2010,12.301387370778713,1,0,1,1,1,1,0,Vinyl,2.0,0.0,0,0.0
808,810,2529,4.110873864173311,RL,80.0,9.249657234353133,0.0,Lvl,Inside,flat,NWAmes,Norm,1Fam,2Story,6,1.791759469228055,3888784,Gable,None,5.666426688112432,1.3862943611198906,CBlock,9,0.6931471805599453,Rec,5.5134287461649825,485.0,16,7.490529402060711,0.6931471805599453,1,1.0986122886681098,4,0.6931471805599453,1.3862943611198906,Min2,0.6931471805599453,3,Attchd,RFn,484.0,TA,5.003946305945459,11,2006,12.014615485902027,1,0,1,1,1,1,0,Vinyl,34.0,0.0,1,0.0
809,811,1448,4.394449154672439,RL,70.0,9.30301070681749,0.6931471805599453,Low,Inside,sloped,CollgCr,Norm,1Fam,SLvl,6,1.9459101490553132,3912484,Gable,None,0.0,1.3862943611198906,CBlock,16,1.6094379124341003,GLQ,6.226536669287466,0.0,9,6.934397209928558,0.6931471805599453,1,0.0,3,0.6931471805599453,1.3862943611198906,Typ,0.0,0,Detchd,Unf,576.0,Fa,0.0,10,2008,11.898194668458823,1,0,1,0,0,1,0,Wood,30.0,0.0,0,0.0
810,812,871,3.044522437723423,RL,73.0,9.382948236582498,0.0,Lvl,Inside,flat,CollgCr,Norm,1Fam,1Story,7,1.791759469228055,3984016,Hip,BrkFace,5.2832037287379885,1.6094379124341003,PConc,16,1.6094379124341003,GLQ,6.53813982376767,814.0,25,7.316548177182976,0.6931471805599453,2,0.0,3,0.6931471805599453,1.6094379124341003,Typ,0.6931471805599453,3,Attchd,Fin,478.0,TA,4.7535901911063645,6,2009,12.220966184120165,1,0,1,1,1,1,0,Vinyl,13.0,0.0,0,0.0
811,813,142,3.044522437723423,RL,70.0,9.26416545867109,0.6931471805599453,Lvl,Inside,flat,NAmes,Norm,1Fam,1Story,5,1.791759469228055,3837681,Hip,None,0.0,1.3862943611198906,CBlock,9,0.6931471805599453,Rec,6.926577033222725,380.0,16,7.438971592395862,0.0,1,0.6931471805599453,4,0.6931471805599453,1.6094379124341003,Typ,0.6931471805599453,4,Attchd,RFn,447.0,TA,0.0,4,2010,12.016732516077072,1,0,1,1,0,1,0,Brick,51.0,0.0,0,0.0
812,814,1515,3.4339872044851463,RL,45.0,9.017847259860732,0.0,Lvl,Inside,flat,Edwards,Norm,1Fam,1Story,3,1.3862943611198906,3663396,Gable,None,0.0,1.3862943611198906,BrkTil,9,0.6931471805599453,BLQ,3.7376696182833684,823.0,9,6.762729506931879,0.6931471805599453,1,0.0,2,0.6931471805599453,1.3862943611198906,Typ,0.0,0,None,None,0.0,None,0.0,9,2008,11.112462823634855,1,0,0,0,0,1,0,Aggregate,94.0,1.0,0,0.0
813,815,1970,4.110873864173311,RL,80.0,9.186150133174966,0.0,Lvl,Inside,sloped,NAmes,Norm,1Fam,2Story,6,2.1972245773362196,3857296,Hip,BrkFace,5.831882477283517,1.3862943611198906,CBlock,9,1.6094379124341003,BLQ,6.285998094508865,169.0,16,7.524021415206125,0.0,2,0.6931471805599453,3,0.6931471805599453,1.6094379124341003,Typ,0.6931471805599453,2,Attchd,RFn,440.0,TA,5.480638923341991,7,2007,12.138869243416009,1,0,1,1,1,1,0,Wood,43.0,1.0,1,0.0
814,816,572,5.081404364984463,FV,34.0,8.00603417874901,0.0,Lvl,Inside,flat,Somerst,Norm,TwnhsE,2Story,6,1.791759469228055,4000000,Gable,BrkFace,6.2422232654551655,1.6094379124341003,PConc,16,0.6931471805599453,GLQ,6.230481447578482,249.0,25,7.321849713788356,0.6931471805599453,2,0.6931471805599453,2,0.6931471805599453,1.6094379124341003,Typ,0.0,0,Detchd,Unf,440.0,TA,0.0,8,2009,12.100717685412471,1,0,1,0,1,1,0,Metal,9.0,0.0,1,0.0
815,817,2200,3.9318256327243257,RL,51.0,8.82790796297859,0.0,HLS,Inside,flat,Crawfor,Norm,1Fam,1.5Fin,6,2.0794415416798357,3690241,Gable,None,0.0,1.3862943611198906,BrkTil,9,0.6931471805599453,BLQ,4.736198448394496,538.0,16,7.1693500166706,0.0,2,0.0,2,0.6931471805599453,1.3862943611198906,Typ,0.6931471805599453,4,Detchd,Unf,240.0,TA,5.37989735354046,8,2007,11.89478753335453,1,0,1,1,0,1,0,Wood,86.0,1.0,1,0.0
816,818,2147,3.044522437723423,RL,70.0,9.337413454539659,0.0,Lvl,Inside,flat,CollgCr,Norm,1Fam,1Story,7,1.791759469228055,4000000,Gable,None,0.0,1.6094379124341003,PConc,9,1.6094379124341003,GLQ,7.253470382684528,261.0,25,7.422971251049421,0.6931471805599453,2,0.0,3,0.6931471805599453,1.6094379124341003,Typ,0.6931471805599453,3,Attchd,RFn,583.0,TA,5.726847747587197,1,2007,12.506180941677357,1,0,1,1,0,1,0,Vinyl,7.0,0.0,0,0.0
817,819,249,4.454347296253507,RL,73.0,9.112727543109182,0.0,Lvl,Inside,flat,SawyerW,Norm,1Fam,SFoyer,6,1.9459101490553132,3968064,Gable,None,0.0,1.3862943611198906,PConc,16,1.3862943611198906,GLQ,6.617402977974478,189.0,25,6.904750769961838,0.6931471805599453,1,0.0,2,0.6931471805599453,1.6094379124341003,Typ,0.0,0,Attchd,Unf,564.0,TA,4.795790545596741,4,2010,11.898194668458823,0,0,1,0,0,1,0,Wood,18.0,0.0,0,0.0
818,820,162,3.9318256327243257,RL,60.0,8.99528899055931,0.0,Lvl,Inside,flat,NAmes,Artery,1Fam,1.5Fin,6,2.1972245773362196,3794704,Gable,None,0.0,1.3862943611198906,CBlock,9,0.6931471805599453,ALQ,6.1779441140506,161.0,9,7.110696122978827,0.6931471805599453,1,0.0,3,0.6931471805599453,1.3862943611198906,Typ,0.0,0,Detchd,Unf,280.0,TA,6.028278520230698,5,2010,11.790564777297387,0,0,1,0,0,1,0,Wood,62.0,1.0,1,0.0
819,821,664,3.9318256327243257,RL,90.0,8.594339400592892,0.0,Lvl,Corner,flat,OldTown,Artery,1Fam,1.5Fin,4,1.9459101490553132,3686400,Gable,None,0.0,1.0986122886681098,PConc,9,0.6931471805599453,ALQ,5.755742213586912,420.0,25,7.226209010100671,0.0,1,0.0,2,0.6931471805599453,1.3862943611198906,Typ,0.0,0,Detchd,Fin,338.0,TA,0.0,10,2009,11.561725152903833,1,0,1,0,0,1,0,Aggregate,89.0,1.0,1,0.0
820,822,1516,5.25227342804663,RL,55.0,8.646113971483077,0.0,Bnk,Inside,flat,SWISU,Norm,2fmCon,2Story,5,1.9459101490553132,3655744,Gable,None,0.0,1.3862943611198906,PConc,9,0.6931471805599453,Rec,5.351858133476067,570.0,25,7.448333860897476,0.6931471805599453,2,0.0,6,0.6931471805599453,1.0986122886681098,Typ,0.0,0,None,None,0.0,None,0.0,3,2008,11.819681958463892,1,0,0,0,0,1,0,Vinyl,96.0,1.0,1,0.0
821,823,16,4.110873864173311,RL,47.0,10.887530386461101,1.0986122886681098,HLS,CulDSac,sloped,StoneBr,Norm,1Fam,2Story,8,1.791759469228055,4012009,Hip,BrkFace,6.403574197934815,1.791759469228055,PConc,16,1.6094379124341003,ALQ,7.256297239690681,234.0,25,8.09559870137819,0.6931471805599453,3,0.6931471805599453,4,0.6931471805599453,1.791759469228055,Mod,0.6931471805599453,4,BuiltIn,Fin,841.0,TA,6.222576268071369,6,2010,13.195615697878253,1,0,1,1,1,1,0,Aggregate,7.0,0.0,1,0.0
822,824,1808,3.044522437723423,RL,63.0,8.922791623969637,0.0,Lvl,Inside,flat,SawyerW,Norm,1Fam,1Story,7,1.791759469228055,4024036,Gable,None,0.0,1.6094379124341003,PConc,16,0.6931471805599453,Unf,0.0,1143.0,25,7.042286171939743,0.0,1,0.6931471805599453,3,0.6931471805599453,1.6094379124341003,Typ,0.0,0,None,None,0.0,None,0.0,10,2007,11.898194668458823,1,0,0,0,0,1,0,Vinyl,1.0,0.0,0,0.0
823,825,425,3.044522437723423,RL,108.0,9.486000469200638,0.6931471805599453,Lvl,Corner,flat,NridgHt,Norm,1Fam,1Story,9,1.791759469228055,4024036,Hip,Stone,5.707110264748875,1.6094379124341003,PConc,25,0.6931471805599453,GLQ,7.360739903058278,80.0,25,7.410347097821024,0.6931471805599453,2,0.0,2,0.6931471805599453,1.791759469228055,Typ,1.0986122886681098,5,Attchd,Fin,840.0,TA,6.003887067106539,11,2009,12.691583538230217,1,0,1,1,1,1,0,Vinyl,3.0,1.0,0,0.0
824,826,1372,3.044522437723423,RL,82.0,9.15788851197376,0.0,Lvl,Inside,flat,Sawyer,Feedr,1Fam,1Story,5,1.9459101490553132,3790809,Gable,None,0.0,1.6094379124341003,CBlock,9,0.6931471805599453,Unf,0.0,1046.0,16,6.961296045910167,0.0,1,0.0,3,0.6931471805599453,1.3862943611198906,Typ,0.0,0,Detchd,Unf,240.0,TA,0.0,9,2008,11.728044909070785,1,0,1,0,0,1,0,Vinyl,61.0,1.0,0,0.0
